Address,Embedding,Label
0x9ff3a2561039EED03Dc8E17f2e1Ee3400049168b,"[0.04602312,-0.05037356,0.048312828,0.023673031,-0.039739143,-0.05052621,-0.021128912,0.06416269,-0.0119319195,-0.01515023,0.019322587,0.004159635,-0.051950917,-0.040604144,0.022006633,0.040604144,-0.023851119,-0.009107947,-0.0034790833,0.038899586,0.014399716,0.009852102,0.055563565,-0.00060184323,0.047727678,-0.043657087,-0.017757952,-0.028672226,0.052714154,-0.024130972,0.007314343,-0.038950466,0.03836532,-0.031165462,-0.044547528,0.018368542,0.0032532925,-0.025606561,-0.03732223,-0.011912839,0.0012553639,-0.043199148,0.021294279,0.026407959,-0.00073699956,0.0038416202,-0.039433848,-0.036966056,0.04841459,0.04459841,-0.0051264004,-0.0015757639,-0.016002512,0.11947185,-0.03388767,-0.009731256,0.061720334,0.044649296,-0.045030914,0.033709582,-0.025021413,-0.010087433,0.023723913,-0.02663693,-0.015162951,0.045030914,-0.014603245,0.015023025,0.006563828,0.05622504,-0.035846643,0.07469534,0.0554618,-0.0033963993,-0.0059850407,-0.038543407,0.02409281,-0.02750193,0.014666848,-0.018254057,0.028392373,-0.02518678,-0.015595452,-0.038034584,0.012383501,-0.01406898,-0.08421035,0.015888026,0.0041850763,0.021421485,-0.018368542,0.016905673,-0.028494136,-0.0012203823,0.012631552,-0.010882471,-0.015201113,-0.027552813,-0.008153902,0.0062712543,0.022299206,0.0030402227,0.011353132,-0.029460901,-0.016549496,0.011957361,0.008821734,-0.052459743,-0.020340234,0.030325903,-0.07235476,-0.004328183,0.007587836,-0.0068754824,0.047396943,0.012421663,0.011194125,0.0016012051,0.020556485,0.058311217,-0.055919744,0.020352954,0.025326708,-0.039688263,-0.029689873,0.0005696442,0.013700083,-0.004000628,-0.011359493,-0.0038448004,0.010596257,0.022757148,0.060906217,0.045285325,-0.008389234,0.030147815,-0.016333247,0.030427668,-0.04538709,0.014386995,0.002685636,0.012428023,0.02472884,-0.0053680916,-0.026128106,-0.021853985,-0.008821734,-0.00023910747,-0.02236281,0.0037907378,-0.005431695,0.0038861423,0.00012044815,0.0064970446,0.04266488,-0.04243591,-0.0063921,0.026229871,-0.03541414,0.04177444,-0.017872438,0.0277309,-0.032717373,0.015315599,0.0062553533,0.05815857,0.0033200758,0.00038141914,-0.054749448,-0.0027396986,-0.016256923,0.034345612,-0.020747293,0.0049896543,-0.04525988,0.004563514,0.020645529,0.0029130166,-0.028952079,-0.0264334,-0.006334857,-0.019042734,0.020874498,-0.010793426,-0.068691224,-0.046099443,0.0070917327,0.005794232,0.046201207,-0.022655383,-0.0012251525,0.035617672,0.027196636,0.022146558,-0.009139749,-0.044242237,0.0116075445,-0.003663532,0.052459743,0.022400972,-0.029918844,0.014399716,-0.0063857394,0.020085823,-0.014412436,-0.024843326,-0.035922967,-0.03111458,0.041748997,-0.013916333,0.06579093,-0.031852376,-0.04411503,-0.08212417,-0.029995168,0.026280753,0.009909345,-0.011804714,0.022668103,-0.03923032,-0.0545968,0.03218311,0.047676798,0.08741594,0.014526921,0.010570816,0.005940519,0.027552813,-0.00980122,0.03114002,0.0038448004,0.030885609,-0.00937508,-0.030198697,0.03861973,0.0048910696,-0.025504796,-0.036482673,0.015722658,0.025224943,-0.014272509,0.001235488,-0.011334051,-0.011537582,-0.010850669,0.0037652967,0.009769418,-0.011016036,-0.007988535,0.011028757,-0.0058101327,0.020620087,0.007975814,-0.030961933,-0.005584342,0.0138145685,0.016511334,0.016206041,0.019348027,-0.034014877,0.016155157,-0.023087883,-0.032081343,-0.008357432,-0.014641407,-0.026331635,0.024817884,0.041036647,-0.0021561412,0.02261722,-0.0021100289,-0.002726978,0.049559444,-0.015468245,-0.0021609114,-0.020174867,0.014323392,0.055665333,-0.016918393,0.01939891,-0.0277309,0.004369525,-0.038441643,0.03345517,-0.028392373,-0.0096803745,0.026357077,-0.01681663,0.014959422,-0.008898057,-0.034218404,-0.03348061,-0.0074669905,-0.0119255595,0.016040672,-0.026484283,0.006436622,-0.019487955,-0.010615338,0.032106787,0.017401777,-0.0003162261,-0.03284458,-0.0006328497,-0.03027502,0.000007882049,-0.022655383,-0.0030195517,0.042613998,0.027018547,-0.005622504,-0.0135092735,-0.037144143,-0.011022397,-0.0069772475,-0.0042773006,0.041927088,0.021408765,0.011849236,-0.048261944,0.042512234,-0.004394966,0.001427887,-0.008650006,0.050602533,0.03706782,-0.013343906,-0.011346772,0.020760015,0.008560962,-0.0009723306,-0.045565177,0.005457136,-0.023075163,0.04200341,0.013025891,0.023355016,-0.016256923,0.034803554,0.009578609,-0.024792444,-0.03925576,0.017554423,-0.02282075,-0.016116995,-0.03327708,0.006633791,0.020098543,0.025250385,-0.0031737888,-0.033684142,0.036584437,-0.022210162,-0.027781783,0.028316049,-0.02325325,0.01003019,-0.027654577,-0.063653864,0.04475106,0.003046583,0.033531494,0.05586886,-0.022655383,0.049661208,-0.032005023,-0.075153284,0.014488759,0.042130616,-0.03795826,-0.0255684,-0.019551557,0.025619281,0.005282228,-0.03284458,0.0077086817,0.018126851,0.06533299,0.0200731,0.04795665,0.061923865,-0.002898706,-0.019704204,0.02750193,0.045666944,-0.0093814405,-0.0051232204,-0.0011877858,0.029766196,-0.050856944,0.049635768,0.00020849853,-0.0048974296,-0.015188392,0.019042734,0.009826661,0.014755893,0.004022889,0.014628686,-0.016066113,0.012065486,-0.03129267,0.008592763,0.000055453853,0.02472884,0.03218311,-0.03050399,0.046811797,0.048872534,-0.03091105,0.003927484,-0.06828416,-0.010348205,-0.05368092,0.02131972,-0.022757148,0.002431224,0.018190453,-0.016015232,0.018037805,-0.03325164,0.04330091,-0.04816018,-0.01852119,-0.015328319,-0.040604144,0.0554618,0.016295085,0.028646784,-0.056835625,-0.008230226,-0.017859718,-0.011429456,0.008878976,0.034192964,-0.010742544,-0.008179343,0.008904418,-0.029231932,0.0042550396,-0.071235344,0.0060009416,-0.009343279,-0.015824422,-0.009572249,0.0032850942,0.02663693,0.001984413,0.018508468,0.013878171,-0.013738245,-0.05485121,-0.008707249,0.027171195,-0.025097737,-0.04154547,0.009311477,0.026891341,0.013051332,0.017185526,-0.02620443,-0.029715315,-0.038670614,0.0366862,-0.041494586,-0.02107803,-0.005886456,0.05291768,0.042766646,-0.030809285,0.010583537,0.0051931837,0.0006996328,0.019513395,0.023698471,-0.04398782,0.021574132,-0.047473267,0.043250028,0.005221805,-0.011594824,0.020760015,-0.031190904,-0.012555229,-0.027349284,0.034981642,0.019755086,-0.008516439,-0.037551202,0.008147542,0.012701516,0.025911856,-0.022718986,-0.012676075,-0.010704382,-0.057904158,0.040222526,-0.060906217,0.021510528,-0.009648573,-0.021217955,0.031216344,0.022439133,-0.004967393,0.018508468,0.004627117,-0.028799431,-0.020225748,0.00788677,0.017427217,0.05139121,0.011047838,-0.015035746,-0.034371052,-0.019284425,0.009476844,0.008013976,0.017083762,-0.02345678,-0.003561767,0.008878976,0.016040672,0.018686557,-0.040960323,-0.013471112,-0.03961194,0.009743977,-0.10512301,0.009476844,0.008834454,0.06416269,-0.01406898,0.026039062,-0.02326597,0.0045221723,0.015455525,0.007079012,0.01045633,0.013687362,-0.0075560343,0.01642229,-0.013293023,0.029359138,-0.014119863,-0.022400972,-0.0037080538,0.009992029,0.034167524,0.003603109,-0.0016791187,0.011632985,-0.00023075957,0.0078104464,0.023838399,0.0073461444,-0.0028287426,0.008026697,-0.019551557,0.006204471,0.044344,0.0034409214,-0.00063483726,0.059786804,-0.024690678,-0.012917766,0.021853985,-0.008452836,0.020810897,0.046430178,-0.021790382,-0.005279048,0.03836532,-0.029282814,0.030427668,0.003685793,0.03579576,-0.02727296,0.03948473,0.00042733256,-0.02363487,-0.0029686692,0.009992029,0.0058896365,0.030427668,0.002173632,0.03490532,0.01279056,-0.01258703,-0.0011551892,0.015290157,0.027222076,-0.008166623,-0.010698022,0.018953688,0.032030463,0.026077224,-0.007517873,0.04457297,0.053630035,-0.011658427,0.01981869,-0.014247068,-0.01707104,-0.012160891,-0.017605307,0.011054198,0.012631552,-0.005714728,0.025072297,0.00033888465,-0.0009619951,0.00082365866,-0.0012187922,-0.026178988,-0.003711234,0.02110347,0.020988984,-0.016651262,-0.002623623,0.023316855,0.029460901,-0.034676347,0.05332474,-0.02790899,-0.0057020076,0.02364759,-0.04309738,0.0037239548,0.0020066742,-0.0025329888,-0.00873905,-0.033811346,-0.009451403,-0.022235604,0.01724913,0.039332084,-0.010736183,0.005600243,-0.044165913,-0.035312377,0.026077224,-0.016333247,0.004175536,0.0023803418,0.037449438,0.009133388,0.0062140115,0.040578704,-0.024181854,-0.0023262792,0.019246263,-0.009006183,0.045666944,0.025110457,0.0059150774,-0.028468696,-0.043657087,-0.018813763,0.033989433,0.011588464,0.02218472,0.030096931,-0.0016218761,-0.003882962,0.018254057,0.03671164,-0.05902357,0.010628059,-0.023494942,-0.006729196,0.026993107,0.015506407,-0.03281914,-0.030834727,0.0017395417,-0.0063666585,-0.007651439,-0.054291505,0.0097121755,-0.0072316593,0.019042734,0.016358687,0.00025341814,-0.027349284,0.037220467,0.00106535,0.024448987,-0.015124789,0.02410553,-0.01852119,-0.0019860032,-0.026280753,0.03302267,-0.00057441444,0.018915527,-0.023914723,0.0019907735,0.0031483476,-0.0161806,-0.073779464,-0.015162951,-0.0170456,0.010201919,-0.020925382,-0.019080896,-0.024385383,-0.005202724,-0.009260595,0.022197442,-0.0358212,-0.0056606657,-0.035617672,-0.03475267,-0.002173632,-0.015480966,0.010901552,-0.0055366396,-0.03238664,0.017732512,-0.02491965,0.005374452,0.002020985,-0.02045472,-0.02472884,-0.025835533,0.00038976702,-0.006093166,-0.017325453,-0.029613549,0.0006364274,-0.032488406,0.0016679883,0.01619332,-0.0068309605,-0.05240886,-0.0122435745,-0.04200341,-0.009699455,-0.022299206,-0.011162324,0.005396713,-0.031267226,-0.07138799,0.01214181,-0.016307805,-0.014476039,0.0134965535,-0.022579059,-0.07087917,-0.01897913,-0.0038543409,0.007854968,0.00070440304,-0.028850313,0.03220855,-0.006932725,0.054037094,-0.0030163715,-0.015519128,0.0021036686,-0.0044267676,0.03622826,-0.026789578,0.013254862,0.011334051,0.0020400656,-0.023774795,0.0031197264,0.026586046,-0.006204471,-0.02025119,0.00532993,0.006198111,0.03861973,0.015124789,-0.028214283,-0.039357528,-0.0041023926,0.0008483048,0.012809641,-0.023978325,-0.011378574,-0.0014127813,-0.0023326394,-0.020123985,-0.01215453,0.021434205,0.009629492,-0.009724896,-0.01235806,-0.008853535,-0.01428523,-0.033785906,0.041214734,0.022769868,-0.009457763,0.023202369,-0.079427406,0.02900296,0.058870923,0.023215089,0.005826033,-0.042588558,0.002001904,0.017376335,0.012873244,-0.005349011,0.033124436,0.0031467576,-0.0043504443,-0.057242684,0.035007082,0.002172042,0.010252801,0.013916333,-0.04775312,-0.020034939,-0.046150327,0.0019891832,0.023914723,0.010049271,-0.029384578,-0.012898685,-0.0058355737,0.011766552,0.0052345255,-0.008452836,0.046608265,-0.03429473,0.03281914,-0.034600023,0.028417813,-0.015468245,-0.05095871,0.007613277,-0.014107142,-0.028977519,0.018215895,-0.045768708,0.032132227,0.014030818,-0.010151036,0.010246441,-0.0055366396,0.020543763,-0.03536326,0.005377632,0.01363648,0.02326597,0.018686557,-0.012847803,-0.007905851,0.03729679,-0.010310044,0.0073906668,0.020645529,-0.025746487,-0.045666944,0.020607367,0.014717731,-0.0060804454,0.004006988,0.00085148495,-0.022744427,0.023176927,0.0059627797,-0.014895819,-0.014221627,-0.0000913796,0.018432144,0.019271703,-0.005714728,-0.052307095,0.04075679,0.018915527,0.024118252,0.0027110772,0.029562667,0.013521994,0.009890264,0.021561412,-0.04396238,-0.050551653,0.004111933,0.02474156,0.025097737,0.0016345967,0.02491965,0.009864823,-0.014984863,-0.012701516,-0.0048529077,0.005883276,-0.0059850407,-0.022337368,-0.032106787,0.010545375,0.019131778,-0.004172356,-0.009432322,0.0052345255,0.015201113,-0.004945132,0.026153548,-0.04263944,0.005247246,-0.035846643,-0.0027237977,-0.001066145,-0.008471917,0.034676347,0.00047662485,0.017757952,0.0015010304,0.024995973,0.025721047,-0.04050238,0.015379202,0.007098093,0.029308256,-0.007053571,-0.0106471395,0.004961033,-0.006433442,0.03129267,-0.011582104,0.019144498,0.010519934,0.04263944,-0.0045921355,-0.009864823,0.0016902493,-0.011569383,-0.013750965,0.019844132,0.019144498,-0.0012863703,-0.023380456,0.023736633,0.016600378,-0.0027746803,0.0029734394,0.0007902671,-0.047346063,0.0039561056,-0.0087581305,0.0106534995,0.021396045,-0.0058546546,-0.031063696,-0.01727457,-0.024614355,0.0048942496,-0.02069641,0.04472562,-0.016218761,0.034065757,0.0465065,0.038467083,-0.00681824,0.017859718,-0.010564456,-0.013140377,-0.02517406,0.011136882,-0.0027126672,-0.01916994,0.042232383,-0.007797726,0.032081343,0.009724896,-0.03325164,-0.030631198,0.0226045,0.0076005566,-0.0067737177,0.0170456,0.0049165105,0.02706943,0.030020608,-0.0011766552,-0.002857364,0.021256117,-0.00596914,-0.0022785768,-0.0064239013,0.010437249,0.0006396075,0.058056805,0.016536776,0.019424351,0.03157252,0.014959422,0.013776407,0.034167524,-0.037856497,-0.019882293,0.013356627,-0.021014426,0.042359587,0.023673031,-0.016956555,0.01596435,-0.007797726,0.004099212,-0.0013976756,-0.008910778,-0.020187587,-0.023176927,-0.025644723,0.041850764,-0.012650633,-0.041214734,-0.048516355,-0.019233542,-0.027043989,0.0031356271,-0.00033192808,0.000777944,-0.0071934974,0.046939,-0.01172839,0.036126494,-0.0048083854,-0.005371272,0.007053571,-0.0028812152,-0.021434205,-0.0024296339,0.043860618,-0.043377236,-0.011563023,0.003111776,-0.011531221,-0.0056415848,0.019424351,-0.019755086,0.025759209,0.003860701,0.010977875,0.014399716,-0.009413241,-0.01835582,0.00554618,-0.01663854,0.0024630255,-0.022897074,-0.033378847,-0.0093687195,0.016905673,-0.0366862,0.016956555,-0.0034568221,0.014094422,0.022566339,-0.0050627976,0.038263556,-0.012428023,0.017516261,0.024143692,-0.008592763,0.008204785,0.037831053,-0.015201113,-0.005771971,-0.022782588,0.0008165033,-0.00020611341,-0.014107142,0.0067546368,-0.022668103,0.018406704,-0.002319919,0.04113841,-0.045158118,0.02262994,0.0014008557,-0.030173255,-0.006652872,0.01939891,0.017770674,-0.040604144,-0.013280303,-0.00639528,-0.007759564,0.012078207,0.054087978,-0.0041437345,-0.050577093,-0.023940163,0.017948762,-0.012453464,0.02198119,0.01405626,0.019233542,0.056326803,-0.029893402,0.0116011845,0.020022219,-0.018890087,-0.01406898,-0.010628059,-0.0027571893,0.031623404,0.0048974296,0.021803103,-0.027807225,-0.024232738,0.010583537,0.02518678,0.024868766,-0.012167251,0.009966588,-0.005867375,-0.0053108493,-0.0004328978,-0.0074542696,-0.0051900037,0.03426929,-0.03068208,-0.017109202,-0.015938908,0.003730315,0.01406898,-0.007288902,-0.03091105,0.030580314,-0.016256923,-0.016956555,0.015595452,-0.0012633143,-0.010354565,-0.019309865,-0.0069772475,0.029766196,-0.01962788,0.0034631824,0.039306644,-0.019729646,-0.028010754,0.008490998,-0.02282075,0.0064970446,-0.014666848,0.0047002607,0.013483833,-0.028977519,0.11875949,0.0015527079,0.010437249,0.02282075,0.01916994,0.006538387,-0.00533629,0.027222076,-0.015493687,0.016358687,0.019793248,0.008516439,0.018737439,0.00013754146,0.005377632,-0.026255311,-0.048134737,0.0052726874,-0.00852916,-0.034600023,-0.019551557,0.02089994,0.012033684,0.01237078,-0.030987374,0.008058498,-0.012402582,0.011111441,0.01065986,0.0029320975,0.007206218,-0.031903256,0.002517088,0.0226045,0.008230226,-0.02494509,-0.02941002,0.009114307,0.0012450285,0.005158202,-0.017974203,-0.0027953512,0.013738245,0.0054825773,-0.0024646155,-0.04024797,0.025593841,-0.022426412,-0.00011170274,0.023940163,0.024957811,0.0026586046,0.029918844,-0.012434383,-0.006089986,-0.010163757,0.024423545,0.033098992,0.031903256,-0.004414047,0.015735378,-0.006996328,-0.026153548,0.011200486,0.038288996,-0.017414497,-0.008713609,0.02793443,-0.0067482768,0.048287384,-0.0015654285,0.0076768803,-0.025110457,-0.022871632,-0.022261044,-0.007397027,0.01746538,-0.0029734394,-0.02237553,0.1014086,0.012841443,-0.0066973944,0.030961933,-0.017083762,-0.014883098,-0.039408408,0.0021020786,0.041698117,0.0112831695,-0.013407509,0.027374724,-0.011772912,-0.005711548,0.0052981284,-0.026051782,-0.0036603517,-0.022655383,-0.0063857394,0.01616788,0.003326436,-0.0081030205,0.02706943,0.0069772475,0.017745232,0.019742366,0.0022674464,-0.0014811545,-0.011569383,-0.011168684,0.01300681,0.012218134,-0.002855774,-0.0038734218,-0.013153097,0.01044361,0.014476039,0.012994089,0.030122373,-0.00767052,0.006970887,0.048083857,0.024334501,0.016498614,-0.023316855,-0.014399716,-0.011842876,0.010793426,0.0609571,-0.04495459,0.006373019,0.013471112,0.0528668,0.0035236054,0.018635673,0.025415752,0.011874677,0.0027174375,-0.013840009,-0.013254862,-0.00026057346,-0.0074733505,0.0043377234,-0.0022849373,-0.015684497,0.019271703,0.027578253,0.01980597,0.0043313634,-0.015073908,0.025403032,-0.010380007,-0.016905673,-0.03030046,-0.01450148,-0.0020193947,0.015926188,0.017427217,0.00018305733,0.011429456,0.010125595,-0.0010892011,-0.022439133,-0.009909345,0.015035746,0.0013722344,-0.006077265,-0.0132167,0.019513395,-0.028875755,-0.0154173635,0.043809734,-0.011340412,-0.02620443,0.014552362,-0.0037430355,-0.022579059,-0.000660676,0.0033518772,-0.039433848,-0.036304582,0.006462063,-0.03004605,0.0051900037,-0.0006543157,0.025708325,0.008344712,0.015391922,0.0005223395,-0.0014914899,0.005037356,0.027120313,0.016880231,-0.03487988,-0.0012275376,0.027603695,0.020340234,-0.055156507,0.019513395,0.0060581844,0.047880325,-0.0065701883,-0.0017459019,-0.012746038,0.01789788,0.05139121,-0.001578944,-0.030783843,-0.034371052,0.0016457272,-0.008351072,-0.0051041394,0.006932725,0.033963993,0.013445671,0.015582731,0.028163401,-0.016918393,0.013025891,0.023100603,-0.010583537,-0.013318465,-0.035668552,0.018686557,-0.02706943,-0.038696054,0.008211145,0.019437071,-0.026611488,0.0093941605,-0.031877816,0.018266777,-0.0010049271,-0.015264716,0.0026506544,-0.017961483,-0.03475267,-0.019360749,-0.002195893,-0.019144498,0.023100603,-0.007956733,-0.023762075,0.019920455,-0.0010931763,-0.053782683,0.004865628,0.023965605,0.037144143,-0.025034135,-0.0016489073,-0.027781783,-0.0054603163,-0.03068208,0.01214817,-0.036279142,0.00089441694,0.022744427,-0.017592585,-0.020352954,0.011702949,0.014870377,0.016066113,-0.041850764,-0.004359985,-0.008560962,0.016931115,0.019017292,0.040400617,0.016473172,0.009184271,-0.040451497,-0.0023612608,0.05050077,-0.018177733,-0.004455389,0.019793248,-0.0084401155,-0.019309865,0.015239275,-0.0057656104,-0.010812507,0.012402582,0.0096803745,-0.01707104,-0.021650456,0.013483833,-0.03281914,-0.02517406,-0.016244203,-0.025593841,-0.010399088,-0.009349639,-0.043173704,-0.056988273,0.00937508,-0.002086178,-0.0200731,-0.020531043,-0.016269643,-0.007905851,-0.00618539,-0.01022736,0.010742544,-0.027374724,-0.016702143,-0.015379202,0.00089680206,-0.008325631,-0.00831927,0.025301266,-0.0036762524,-0.012612471,-0.008656366,0.01640957,0.04327547,0.027247518,0.042893853,0.019449793,0.015124789,0.019246263,-0.017948762,0.0076450785,-0.006843681,0.019844132,0.042079736,-0.039382968,-0.029028403,0.0041214735,0.0058292137,-0.00404197,-0.008898057,-0.019742366,0.014959422,-0.024627075,0.045794148,-0.006786438,-0.04024797,0.009317837,0.0024391743,-0.018737439,-0.016473172,-0.020149425,-0.031826932,-0.031089138,-0.0009842562,0.020085823,0.00138575,0.0039783665,0.0021656817,0.0069454457,0.042715766,-0.011480339,0.020340234,-0.007180777,-0.027425606,0.011391294,0.011652066,0.006115427,-0.037525762,-0.0161806,-0.0016568578,-0.020034939,0.020505602,-0.0012911406,0.007969454,0.016078833,-0.00008079567,-0.009146109,-0.015582731,0.016778467,-0.01811413,0.033735022,-0.026967665,0.011632985,-0.009190631,-0.00042335736,-0.028087078,0.00894894,-0.023075163,-0.06772446,0.032157667,-0.019220822,0.02410553,-0.0077277627,0.0020782275,0.005708368,-0.045565177,-0.016956555,0.012218134]",1
